	Game_id	Person_id	PSc	PAg	Possessions	ORTG	DRTG
3548	acf9fc13f76192889b8ae5c28d229591	eeaac18e3ac23a64e844e9686189d005	24	21	43	0.5581395348837209	0.4883720930232558
3549	acf9fc13f76192889b8ae5c28d229591	769cf4fe28af6cafc5887879e7f7f40f	0	0	0		
3590	b2b580f1d233c5b3d115028275714306	ae53f8ba6761b64a174051da817785bc	15	15	19	0.7894736842105263	0.7894736842105263
3591	b2b580f1d233c5b3d115028275714306	44230324724c84f122ac62a5f0918314	54	43	74	0.7297297297297297	0.581081081081081
3592	b2b580f1d233c5b3d115028275714306	8d2127290c94bd41b82a2938734bc750	72	78	113	0.6371681415929203	0.6902654867256637
3593	b2b580f1d233c5b3d115028275714306	48ec4e6c52f418d5ca4ef510ba473ea0	88	76	128	0.6875	0.59375
3594	b2b580f1d233c5b3d115028275714306	e816ff284dc3f965b8f3d605a3b91bae	0	0	0		
3595	b2b580f1d233c5b3d115028275714306	ed95dff5440fadf3042b5acacea81eed	0	0	0		
3596	b2b580f1d233c5b3d115028275714306	616281dee946056b071699476fdee9ec	49	52	73	0.6712328767123288	0.7123287671232876
3597	b2b580f1d233c5b3d115028275714306	e814950408915f43de2b079dce7c21c5	90	76	127	0.7086614173228346	0.5984251968503937
3598	b2b580f1d233c5b3d115028275714306	2ad626904c8b28cceb8e12c624a84240	33	32	46	0.717391304347826	0.6956521739130435
3599	b2b580f1d233c5b3d115028275714306	bd45fe7dba52aa2cd00ba80ff107d05b	0	0	0		
3600	b2b580f1d233c5b3d115028275714306	766802a8fda500d7945950de7398c9c6	89	97	146	0.6095890410958904	0.6643835616438356
3601	b2b580f1d233c5b3d115028275714306	99104de2626f67c1fa2ce70504970c3f	77	59	104	0.7403846153846154	0.5673076923076923
3602	b2b580f1d233c5b3d115028275714306	42e0d7167f04a4ff958c6442da0e6851	59	65	97	0.6082474226804123	0.6701030927835051
3603	b2b580f1d233c5b3d115028275714306	c5dd5b2e3b975f0849d9b74e74125cb9	70	84	122	0.5737704918032787	0.6885245901639344
3604	b2b580f1d233c5b3d115028275714306	5db9c1c8184510fee8161e7fafdc9c49	9	11	11	0.8181818181818182	1.0
3605	b2b580f1d233c5b3d115028275714306	f4a5ca938177c407a9dab5412e39498f	34	29	44	0.7727272727272727	0.6590909090909091
3606	b2b580f1d233c5b3d115028275714306	1b37fed4823f31ccbf03515f4b9fe438	0	0	0		
3607	b2b580f1d233c5b3d115028275714306	c10b49616a2f4a23607dc1a8be4fde9f	59	70	101	0.5841584158415841	0.693069306930693
3608	b2b580f1d233c5b3d115028275714306	d00d552bc4e50f63f9397a74514519ba	0	0	0		
3609	b2b580f1d233c5b3d115028275714306	dd1da128c27db468d95b99b583f8a57d	0	0	0		
3610	b2b580f1d233c5b3d115028275714306	4ef3dae16c436459ff05156abca5cebd	62	51	86	0.7209302325581395	0.5930232558139535
3611	b2b580f1d233c5b3d115028275714306	618f6d58ab2881152607c2a6e057bc51	50	59	86	0.5813953488372093	0.686046511627907
3612	b2b580f1d233c5b3d115028275714306	902362537ff2a39c0c0cfb82ab0adac2	20	20	31	0.6451612903225806	0.6451612903225806
3613	b2b580f1d233c5b3d115028275714306	e59b921ab3da55f632bc748beb12805a	0	0	0		
3614	b2b580f1d233c5b3d115028275714306	4413c19cf092bda39332d7833c90bfe6	31	39	53	0.5849056603773585	0.7358490566037735
3615	b2b580f1d233c5b3d115028275714306	bf6ed471f8425903310f08548a206905	0	0	0		
3616	b2b580f1d233c5b3d115028275714306	5cce6ffa455e6372d9de0de400482ab6	23	27	38	0.6052631578947368	0.7105263157894737
3617	b2b580f1d233c5b3d115028275714306	4dd3d6a51dc97c651d3a86eec4362a1f	0	0	0		
3618	b2b580f1d233c5b3d115028275714306	7027df5d9c51192f3527ac8c74b4d08d	0	0	0		
3619	b2b580f1d233c5b3d115028275714306	d81d912f81fa43178f423aa89a713e96	46	47	71	0.647887323943662	0.6619718309859155
3660	b6badbf582ad7c8e52c35cb5308e3ffb	7d14d9d4694ff8e1bde7394c613842e2	0	0	0		
3661	b6badbf582ad7c8e52c35cb5308e3ffb	95c8abc40fb4ecf4fa5627975450dc95	72	69	121	0.5950413223140496	0.5702479338842975
3662	b6badbf582ad7c8e52c35cb5308e3ffb	88de21714213b1a22a63ed1dfec267c8	0	0	0		
3663	b6badbf582ad7c8e52c35cb5308e3ffb	cbcdba92e7ebacd9418f0bf29a6f6d13	0	0	0		
3664	b6badbf582ad7c8e52c35cb5308e3ffb	fa9ea3ddb13b576d0a7db1b23842c00e	0	0	0		
3665	b6badbf582ad7c8e52c35cb5308e3ffb	8ef226e011978823e53492a28d71217f	65	63	107	0.6074766355140186	0.5887850467289719
3666	b6badbf582ad7c8e52c35cb5308e3ffb	1ddd9c3d32c6f8245158a15b58b38992	0	0	0		
3667	b6badbf582ad7c8e52c35cb5308e3ffb	9cf34a85700c146eaf259ed7a818ad63	47	42	69	0.6811594202898551	0.6086956521739131
3668	b6badbf582ad7c8e52c35cb5308e3ffb	90115ca1e9f545b291b18a7db8d2a700	0	0	0		
3669	b6badbf582ad7c8e52c35cb5308e3ffb	95c17413c3df2cb6709f0b23d27b5340	15	21	27	0.5555555555555556	0.7777777777777778
3670	b6badbf582ad7c8e52c35cb5308e3ffb	3773aefed22b2274d2178f90bb6a858a	81	78	134	0.6044776119402985	0.582089552238806
3671	b6badbf582ad7c8e52c35cb5308e3ffb	b265ffd84dbeef427136d140811e7d5f	20	18	29	0.6896551724137931	0.6206896551724138
3672	b6badbf582ad7c8e52c35cb5308e3ffb	1d457397b925e5819869db6e806c9967	25	20	33	0.7575757575757576	0.6060606060606061
3673	b6badbf582ad7c8e52c35cb5308e3ffb	387ed8d45a1786fa72e95732df2dac4f	26	22	38	0.6842105263157895	0.5789473684210527
3674	b6badbf582ad7c8e52c35cb5308e3ffb	dec83d2271a993d4a217b1265d702bcb	20	32	39	0.5128205128205128	0.8205128205128205
3675	b6badbf582ad7c8e52c35cb5308e3ffb	0e6ad08f07aa1d0f125692af405249b9	75	77	126	0.5952380952380952	0.6111111111111112
3676	b6badbf582ad7c8e52c35cb5308e3ffb	3c4073c5a42291d8db41f245f22940c7	25	33	49	0.5102040816326531	0.673469387755102
3677	b6badbf582ad7c8e52c35cb5308e3ffb	fe8aca56ad93b72526d622348b190ec3	53	50	88	0.6022727272727273	0.5681818181818182
3678	b6badbf582ad7c8e52c35cb5308e3ffb	c3fab6cfaf545b6172bc6c7c099a39f1	60	61	102	0.5882352941176471	0.5980392156862745
3679	b6badbf582ad7c8e52c35cb5308e3ffb	3007e387a7d41a704390cb5878271b9a	66	62	109	0.6055045871559633	0.5688073394495413
3680	b6badbf582ad7c8e52c35cb5308e3ffb	2fd8063b8cb4a66e2658b3a33dfa4850	42	44	77	0.5454545454545454	0.5714285714285714
3681	b6badbf582ad7c8e52c35cb5308e3ffb	324b2f11b1cd08156cceb7206ef69820	78	69	122	0.639344262295082	0.5655737704918032
3682	b6badbf582ad7c8e52c35cb5308e3ffb	11f83d15ab55554432254788bba1e58f	27	31	56	0.48214285714285715	0.5535714285714286
3683	b6badbf582ad7c8e52c35cb5308e3ffb	4cf82b670bd014fbd6b99ca1ffa25a4f	0	0	0		
3684	b6badbf582ad7c8e52c35cb5308e3ffb	89c519190d06b39ae85634965daafa5c	0	0	0		
3685	b6badbf582ad7c8e52c35cb5308e3ffb	cf81e3b197158f3ddedae95005aa9859	44	43	72	0.6111111111111112	0.5972222222222222
3686	b6badbf582ad7c8e52c35cb5308e3ffb	fded22dce8e6e398001981ec5077d3a5	0	0	0		
3687	b6badbf582ad7c8e52c35cb5308e3ffb	eeaac18e3ac23a64e844e9686189d005	54	60	102	0.5294117647058824	0.5882352941176471
3688	b6badbf582ad7c8e52c35cb5308e3ffb	e78a1d607e24b45967811d15848bfa7f	0	0	0		
3689	b6badbf582ad7c8e52c35cb5308e3ffb	769cf4fe28af6cafc5887879e7f7f40f	0	0	0		
3730	b7a1056b097e5e604925867c0ca17442	7d14d9d4694ff8e1bde7394c613842e2	0	0	0		
3731	b7a1056b097e5e604925867c0ca17442	95c8abc40fb4ecf4fa5627975450dc95	48	59	77	0.6233766233766234	0.7662337662337663
3732	b7a1056b097e5e604925867c0ca17442	88de21714213b1a22a63ed1dfec267c8	11	12	18	0.6111111111111112	0.6666666666666666
3733	b7a1056b097e5e604925867c0ca17442	cbcdba92e7ebacd9418f0bf29a6f6d13	45	58	79	0.569620253164557	0.7341772151898734
3734	b7a1056b097e5e604925867c0ca17442	fa9ea3ddb13b576d0a7db1b23842c00e	0	0	0		
3735	b7a1056b097e5e604925867c0ca17442	8ef226e011978823e53492a28d71217f	63	50	75	0.84	0.6666666666666666
3736	b7a1056b097e5e604925867c0ca17442	1ddd9c3d32c6f8245158a15b58b38992	0	0	0		
3737	b7a1056b097e5e604925867c0ca17442	9cf34a85700c146eaf259ed7a818ad63	43	66	84	0.5119047619047619	0.7857142857142857
3738	b7a1056b097e5e604925867c0ca17442	90115ca1e9f545b291b18a7db8d2a700	0	0	0		
3739	b7a1056b097e5e604925867c0ca17442	95c17413c3df2cb6709f0b23d27b5340	38	36	54	0.7037037037037037	0.6666666666666666
3740	b7a1056b097e5e604925867c0ca17442	3773aefed22b2274d2178f90bb6a858a	81	63	97	0.8350515463917526	0.6494845360824743
3741	b7a1056b097e5e604925867c0ca17442	b265ffd84dbeef427136d140811e7d5f	63	69	82	0.7682926829268293	0.8414634146341463
3742	b7a1056b097e5e604925867c0ca17442	1d457397b925e5819869db6e806c9967	8	10	15	0.5333333333333333	0.6666666666666666
3743	b7a1056b097e5e604925867c0ca17442	387ed8d45a1786fa72e95732df2dac4f	28	49	62	0.45161290322580644	0.7903225806451613
3744	b7a1056b097e5e604925867c0ca17442	dec83d2271a993d4a217b1265d702bcb	57	38	77	0.7402597402597403	0.4935064935064935
3745	b7a1056b097e5e604925867c0ca17442	0e6ad08f07aa1d0f125692af405249b9	65	49	87	0.7471264367816092	0.5632183908045977
3746	b7a1056b097e5e604925867c0ca17442	3c4073c5a42291d8db41f245f22940c7	42	30	56	0.75	0.5357142857142857
3747	b7a1056b097e5e604925867c0ca17442	fe8aca56ad93b72526d622348b190ec3	0	0	0		
3748	b7a1056b097e5e604925867c0ca17442	c3fab6cfaf545b6172bc6c7c099a39f1	78	62	97	0.8041237113402062	0.6391752577319587
3749	b7a1056b097e5e604925867c0ca17442	3007e387a7d41a704390cb5878271b9a	64	73	95	0.6736842105263158	0.7684210526315789
3750	b7a1056b097e5e604925867c0ca17442	2fd8063b8cb4a66e2658b3a33dfa4850	65	42	77	0.8441558441558441	0.5454545454545454
3751	b7a1056b097e5e604925867c0ca17442	324b2f11b1cd08156cceb7206ef69820	59	69	85	0.6941176470588235	0.8117647058823529
3752	b7a1056b097e5e604925867c0ca17442	11f83d15ab55554432254788bba1e58f	64	58	77	0.8311688311688312	0.7532467532467533
3753	b7a1056b097e5e604925867c0ca17442	4cf82b670bd014fbd6b99ca1ffa25a4f	14	13	20	0.7	0.65
3754	b7a1056b097e5e604925867c0ca17442	89c519190d06b39ae85634965daafa5c	25	31	38	0.6578947368421053	0.8157894736842105
3755	b7a1056b097e5e604925867c0ca17442	cf81e3b197158f3ddedae95005aa9859	52	68	84	0.6190476190476191	0.8095238095238095
3756	b7a1056b097e5e604925867c0ca17442	fded22dce8e6e398001981ec5077d3a5	0	0	0		
3757	b7a1056b097e5e604925867c0ca17442	eeaac18e3ac23a64e844e9686189d005	19	25	39	0.48717948717948717	0.6410256410256411
3758	b7a1056b097e5e604925867c0ca17442	e78a1d607e24b45967811d15848bfa7f	8	10	15	0.5333333333333333	0.6666666666666666
3759	b7a1056b097e5e604925867c0ca17442	769cf4fe28af6cafc5887879e7f7f40f	0	0	0		
3800	baa3708b350d01ba0c12fd2a89b1c3d9	5a634567f5022bf46e1c990096fceb9f	10	29	25	0.4	1.16
3801	baa3708b350d01ba0c12fd2a89b1c3d9	59c61598abe68e36e2a0f6b24f5344a9	0	0	0		
3802	baa3708b350d01ba0c12fd2a89b1c3d9	255fe2a8be0ed5c06dd99969ab4fea55	0	0	0		
3803	baa3708b350d01ba0c12fd2a89b1c3d9	94e99d76e87ee926faab66d382b3a955	12	5	11	1.0909090909090908	0.45454545454545453
3804	baa3708b350d01ba0c12fd2a89b1c3d9	52c6125836c465f4ac5232121dacb49d	35	24	43	0.813953488372093	0.5581395348837209
3805	baa3708b350d01ba0c12fd2a89b1c3d9	ff59dc439c6c323320bc355afe884fcb	74	48	81	0.9135802469135802	0.5925925925925926
3806	baa3708b350d01ba0c12fd2a89b1c3d9	ade82b71d52bf8ebd00f724b25c87e95	66	90	98	0.673469387755102	0.9183673469387755
3807	baa3708b350d01ba0c12fd2a89b1c3d9	7a1c1f680a11456d505f05fa70712213	60	79	95	0.631578947368421	0.8315789473684211
3808	baa3708b350d01ba0c12fd2a89b1c3d9	ffc3716da11461d5337f42c2e9590797	38	50	61	0.6229508196721312	0.819672131147541
3809	baa3708b350d01ba0c12fd2a89b1c3d9	16d76c912992709c8be29b896b8f9417	59	78	93	0.6344086021505376	0.8387096774193549
3810	baa3708b350d01ba0c12fd2a89b1c3d9	3626b893fc73a5cbd67d1ea48a5c7039	92	65	104	0.8846153846153846	0.625
3811	baa3708b350d01ba0c12fd2a89b1c3d9	0b978fcfa7f2ec839c563a755e345ff8	51	32	57	0.8947368421052632	0.5614035087719298
3812	baa3708b350d01ba0c12fd2a89b1c3d9	71646c64f62c2748740c45b469e0d611	53	85	92	0.5760869565217391	0.9239130434782609
3813	baa3708b350d01ba0c12fd2a89b1c3d9	bfef77a3e57907855444410d490e7bfd	12	5	11	1.0909090909090908	0.45454545454545453
3814	baa3708b350d01ba0c12fd2a89b1c3d9	758bfe4f98e1d0fc26ef37ef7f9688e4	7	19	19	0.3684210526315789	1.0
3815	baa3708b350d01ba0c12fd2a89b1c3d9	cf76849b2d40cd089fa8fe823846b717	19	46	49	0.3877551020408163	0.9387755102040817
3816	baa3708b350d01ba0c12fd2a89b1c3d9	2ffe19dc39838eaa55a52d7b2fbd687c	62	81	92	0.6739130434782609	0.8804347826086957
3817	baa3708b350d01ba0c12fd2a89b1c3d9	1a6703883f8f47bb4daf09c03be3bda2	87	63	97	0.8969072164948454	0.6494845360824743
3818	baa3708b350d01ba0c12fd2a89b1c3d9	31598ba01a3fff03ed0a87d7dea11dfe	88	67	98	0.8979591836734694	0.6836734693877551
3819	baa3708b350d01ba0c12fd2a89b1c3d9	a1591595c04d12e88e3cb427fb667618	93	69	102	0.9117647058823529	0.6764705882352942
3820	baa3708b350d01ba0c12fd2a89b1c3d9	682ee02d38c947defb4cf5e30fba6f96	44	54	57	0.7719298245614035	0.9473684210526315
3821	baa3708b350d01ba0c12fd2a89b1c3d9	745fd2a3e78aaceb805e7bc19cf5f126	7	19	19	0.3684210526315789	1.0
3822	baa3708b350d01ba0c12fd2a89b1c3d9	6f6a807d57aae8f651222523dc82dc35	36	22	42	0.8571428571428571	0.5238095238095238
3823	baa3708b350d01ba0c12fd2a89b1c3d9	fbcda0bcb861e4726ca8871b8965ede4	19	7	19	1.0	0.3684210526315789
3824	baa3708b350d01ba0c12fd2a89b1c3d9	14de632b07100527b0ced12fd4eeffb7	0	0	0		
3825	baa3708b350d01ba0c12fd2a89b1c3d9	24e7fa348c6b922fe075358bdabc0b29	0	0	0		
3826	baa3708b350d01ba0c12fd2a89b1c3d9	821887f9a002be16b5f79729fae59e01	0	0	0		
3827	baa3708b350d01ba0c12fd2a89b1c3d9	d1159a16ddc833d8787756a5b90b9141	0	0	0		
3828	baa3708b350d01ba0c12fd2a89b1c3d9	3d75035d20b173a867d4bf32c8a58f0b	31	18	35	0.8857142857142857	0.5142857142857142
3829	baa3708b350d01ba0c12fd2a89b1c3d9	3d784b11288b827cbd97d6dbcd6602ec	0	0	0		
3870	bb4e1b593cc210dec5fdcb0f7eb4739d	ad1c818605d80c2d6aeabf60426e94a9	0	0	0		
3871	bb4e1b593cc210dec5fdcb0f7eb4739d	7dfbb5980c066844384ba7424aceae47	98	87	124	0.7903225806451613	0.7016129032258065
3872	bb4e1b593cc210dec5fdcb0f7eb4739d	7ad61d685fab533836df6c4605db1ac2	0	0	0		
3873	bb4e1b593cc210dec5fdcb0f7eb4739d	ff52c317e26534ae1679da3c917e9fec	110	106	150	0.7333333333333333	0.7066666666666667
3874	bb4e1b593cc210dec5fdcb0f7eb4739d	f562f72f83b8e06b60ff184531b07056	97	95	131	0.7404580152671756	0.7251908396946565
3875	bb4e1b593cc210dec5fdcb0f7eb4739d	25b9943b95a816346c06eae76c78a593	0	0	0		
3876	bb4e1b593cc210dec5fdcb0f7eb4739d	23fbda7c31efd6cfa21e3ab6c89d53f3	92	91	127	0.7244094488188977	0.7165354330708661
3877	bb4e1b593cc210dec5fdcb0f7eb4739d	bcf50b1e35f187b7c5bc18090cdfb7f6	31	40	49	0.6326530612244898	0.8163265306122449
3878	bb4e1b593cc210dec5fdcb0f7eb4739d	ef232aca3c330ff4f84215374638d026	0	0	0		
3879	bb4e1b593cc210dec5fdcb0f7eb4739d	11beb0ae23e6425510297a31fa21881e	110	104	148	0.7432432432432432	0.7027027027027027
3880	bb4e1b593cc210dec5fdcb0f7eb4739d	1177a5cdd245dc40c6c39bac4df89ce3	0	0	0		
3881	bb4e1b593cc210dec5fdcb0f7eb4739d	6ad10958a1d4920dccb1daec39bebd6b	91	86	122	0.7459016393442623	0.7049180327868853
3882	bb4e1b593cc210dec5fdcb0f7eb4739d	83c15c0962941640faab838a8f6f151d	108	93	138	0.782608695652174	0.6739130434782609
3883	bb4e1b593cc210dec5fdcb0f7eb4739d	0a700ecf0eb76559949f1cb5b69a540b	119	125	168	0.7083333333333334	0.7440476190476191
3884	bb4e1b593cc210dec5fdcb0f7eb4739d	9b6e807cc4c750b9f118126e87064522	0	0	0		
3885	bb4e1b593cc210dec5fdcb0f7eb4739d	6725198e0d39aa5b4cbe7b65265ce287	0	0	0		
3886	bb4e1b593cc210dec5fdcb0f7eb4739d	a3bac86ad549b2f128a62399d73d6299	62	58	83	0.7469879518072289	0.6987951807228916
3887	bb4e1b593cc210dec5fdcb0f7eb4739d	2c447ab0a100cb50766552b0f6fadc2d	117	128	165	0.7090909090909091	0.7757575757575758
3888	bb4e1b593cc210dec5fdcb0f7eb4739d	41c0674725d4cddab004649e9db5a3ce	44	49	66	0.6666666666666666	0.7424242424242424
3889	bb4e1b593cc210dec5fdcb0f7eb4739d	90ba0d1de241290df2e124a5e02d68ef	32	32	49	0.6530612244897959	0.6530612244897959
3890	bb4e1b593cc210dec5fdcb0f7eb4739d	1781491ce70efa8b357e255e07299f8c	0	0	0		
3891	bb4e1b593cc210dec5fdcb0f7eb4739d	1c5bebebc83437eca5ef0aaf6eabb15a	90	86	121	0.743801652892562	0.7107438016528925
3892	bb4e1b593cc210dec5fdcb0f7eb4739d	ce3ac26d43af7aa5555535cfed3f48cc	16	29	34	0.47058823529411764	0.8529411764705882
3893	bb4e1b593cc210dec5fdcb0f7eb4739d	bbe5cb93ef483ea31d950f6c634837dc	20	19	32	0.625	0.59375
3894	bb4e1b593cc210dec5fdcb0f7eb4739d	1f568a2342e4c375873d49a15e2d4448	0	0	0		
3895	bb4e1b593cc210dec5fdcb0f7eb4739d	724b933e9d3762a78354b89759d0d19f	0	0	0		
3896	bb4e1b593cc210dec5fdcb0f7eb4739d	69c02fbc5211dd22186fa1b43e3c71b3	0	0	0		
3897	bb4e1b593cc210dec5fdcb0f7eb4739d	687b541bdc76b92b085fc1304f5c1bf1	33	42	53	0.6226415094339622	0.7924528301886793
3898	bb4e1b593cc210dec5fdcb0f7eb4739d	31f28da997f1ed51f0f688b9d004b269	0	0	0		
3899	bb4e1b593cc210dec5fdcb0f7eb4739d	320f545028c6d47de639c3eb262476de	0	0	0		
3940	bbdfa92c4ade547643cd69741f736b21	7d14d9d4694ff8e1bde7394c613842e2	12	15	25	0.48	0.6
3941	bbdfa92c4ade547643cd69741f736b21	95c8abc40fb4ecf4fa5627975450dc95	90	78	114	0.7894736842105263	0.6842105263157895
3942	bbdfa92c4ade547643cd69741f736b21	88de21714213b1a22a63ed1dfec267c8	0	0	0		
3943	bbdfa92c4ade547643cd69741f736b21	cbcdba92e7ebacd9418f0bf29a6f6d13	37	37	66	0.5606060606060606	0.5606060606060606
3944	bbdfa92c4ade547643cd69741f736b21	fa9ea3ddb13b576d0a7db1b23842c00e	0	0	0		
3945	bbdfa92c4ade547643cd69741f736b21	8ef226e011978823e53492a28d71217f	79	80	110	0.7181818181818181	0.7272727272727273
3946	bbdfa92c4ade547643cd69741f736b21	1ddd9c3d32c6f8245158a15b58b38992	0	0	0		
3947	bbdfa92c4ade547643cd69741f736b21	9cf34a85700c146eaf259ed7a818ad63	82	65	108	0.7592592592592593	0.6018518518518519
3948	bbdfa92c4ade547643cd69741f736b21	90115ca1e9f545b291b18a7db8d2a700	91	84	127	0.7165354330708661	0.6614173228346457
3949	bbdfa92c4ade547643cd69741f736b21	95c17413c3df2cb6709f0b23d27b5340	8	20	21	0.38095238095238093	0.9523809523809523
3950	bbdfa92c4ade547643cd69741f736b21	3773aefed22b2274d2178f90bb6a858a	84	100	121	0.6942148760330579	0.8264462809917356
3951	bbdfa92c4ade547643cd69741f736b21	b265ffd84dbeef427136d140811e7d5f	60	56	70	0.8571428571428571	0.8
3952	bbdfa92c4ade547643cd69741f736b21	1d457397b925e5819869db6e806c9967	26	22	39	0.6666666666666666	0.5641025641025641
3953	bbdfa92c4ade547643cd69741f736b21	387ed8d45a1786fa72e95732df2dac4f	45	51	74	0.6081081081081081	0.6891891891891891
3954	bbdfa92c4ade547643cd69741f736b21	dec83d2271a993d4a217b1265d702bcb	44	51	63	0.6984126984126984	0.8095238095238095
3955	bbdfa92c4ade547643cd69741f736b21	0e6ad08f07aa1d0f125692af405249b9	96	107	140	0.6857142857142857	0.7642857142857142
3956	bbdfa92c4ade547643cd69741f736b21	3c4073c5a42291d8db41f245f22940c7	9	12	15	0.6	0.8
3957	bbdfa92c4ade547643cd69741f736b21	fe8aca56ad93b72526d622348b190ec3	0	0	0		
3958	bbdfa92c4ade547643cd69741f736b21	c3fab6cfaf545b6172bc6c7c099a39f1	15	30	38	0.39473684210526316	0.7894736842105263
3959	bbdfa92c4ade547643cd69741f736b21	3007e387a7d41a704390cb5878271b9a	100	81	121	0.8264462809917356	0.6694214876033058
3960	bbdfa92c4ade547643cd69741f736b21	2fd8063b8cb4a66e2658b3a33dfa4850	2	2	4	0.5	0.5
3961	bbdfa92c4ade547643cd69741f736b21	324b2f11b1cd08156cceb7206ef69820	87	72	107	0.8130841121495327	0.6728971962616822
3962	bbdfa92c4ade547643cd69741f736b21	11f83d15ab55554432254788bba1e58f	38	55	68	0.5588235294117647	0.8088235294117647
3963	bbdfa92c4ade547643cd69741f736b21	4cf82b670bd014fbd6b99ca1ffa25a4f	22	23	42	0.5238095238095238	0.5476190476190477
3964	bbdfa92c4ade547643cd69741f736b21	89c519190d06b39ae85634965daafa5c	2	2	4	0.5	0.5
3965	bbdfa92c4ade547643cd69741f736b21	cf81e3b197158f3ddedae95005aa9859	73	63	95	0.7684210526315789	0.6631578947368421
3966	bbdfa92c4ade547643cd69741f736b21	fded22dce8e6e398001981ec5077d3a5	0	0	0		
3967	bbdfa92c4ade547643cd69741f736b21	eeaac18e3ac23a64e844e9686189d005	2	2	4	0.5	0.5
3968	bbdfa92c4ade547643cd69741f736b21	e78a1d607e24b45967811d15848bfa7f	26	22	34	0.7647058823529411	0.6470588235294118
3969	bbdfa92c4ade547643cd69741f736b21	769cf4fe28af6cafc5887879e7f7f40f	0	0	0		
4010	c09f006fc1ed45361310b19c235dbf72	5a634567f5022bf46e1c990096fceb9f	7	21	18	0.3888888888888889	1.1666666666666667
4011	c09f006fc1ed45361310b19c235dbf72	59c61598abe68e36e2a0f6b24f5344a9	0	0	0		
4012	c09f006fc1ed45361310b19c235dbf72	255fe2a8be0ed5c06dd99969ab4fea55	8	14	19	0.42105263157894735	0.7368421052631579
4013	c09f006fc1ed45361310b19c235dbf72	94e99d76e87ee926faab66d382b3a955	6	5	9	0.6666666666666666	0.5555555555555556
4014	c09f006fc1ed45361310b19c235dbf72	52c6125836c465f4ac5232121dacb49d	35	26	53	0.660377358490566	0.49056603773584906
4015	c09f006fc1ed45361310b19c235dbf72	ff59dc439c6c323320bc355afe884fcb	0	0	0		
4016	c09f006fc1ed45361310b19c235dbf72	ade82b71d52bf8ebd00f724b25c87e95	76	93	128	0.59375	0.7265625
4017	c09f006fc1ed45361310b19c235dbf72	7a1c1f680a11456d505f05fa70712213	0	0	0		
4018	c09f006fc1ed45361310b19c235dbf72	ffc3716da11461d5337f42c2e9590797	51	60	88	0.5795454545454546	0.6818181818181818
4019	c09f006fc1ed45361310b19c235dbf72	16d76c912992709c8be29b896b8f9417	71	85	119	0.5966386554621849	0.7142857142857143
4020	c09f006fc1ed45361310b19c235dbf72	3626b893fc73a5cbd67d1ea48a5c7039	86	74	116	0.7413793103448276	0.6379310344827587
4021	c09f006fc1ed45361310b19c235dbf72	0b978fcfa7f2ec839c563a755e345ff8	33	24	56	0.5892857142857143	0.42857142857142855
4022	c09f006fc1ed45361310b19c235dbf72	71646c64f62c2748740c45b469e0d611	58	85	107	0.5420560747663551	0.794392523364486
4023	c09f006fc1ed45361310b19c235dbf72	bfef77a3e57907855444410d490e7bfd	0	0	0		
4024	c09f006fc1ed45361310b19c235dbf72	758bfe4f98e1d0fc26ef37ef7f9688e4	7	16	16	0.4375	1.0
4025	c09f006fc1ed45361310b19c235dbf72	cf76849b2d40cd089fa8fe823846b717	34	35	54	0.6296296296296297	0.6481481481481481
4026	c09f006fc1ed45361310b19c235dbf72	2ffe19dc39838eaa55a52d7b2fbd687c	79	98	135	0.5851851851851851	0.725925925925926
4027	c09f006fc1ed45361310b19c235dbf72	1a6703883f8f47bb4daf09c03be3bda2	101	68	117	0.8632478632478633	0.5811965811965812
4028	c09f006fc1ed45361310b19c235dbf72	31598ba01a3fff03ed0a87d7dea11dfe	98	66	114	0.8596491228070176	0.5789473684210527
4029	c09f006fc1ed45361310b19c235dbf72	a1591595c04d12e88e3cb427fb667618	94	66	112	0.8392857142857143	0.5892857142857143
4030	c09f006fc1ed45361310b19c235dbf72	682ee02d38c947defb4cf5e30fba6f96	42	73	84	0.5	0.8690476190476191
4031	c09f006fc1ed45361310b19c235dbf72	745fd2a3e78aaceb805e7bc19cf5f126	0	0	0		
4032	c09f006fc1ed45361310b19c235dbf72	6f6a807d57aae8f651222523dc82dc35	44	34	70	0.6285714285714286	0.4857142857142857
4033	c09f006fc1ed45361310b19c235dbf72	fbcda0bcb861e4726ca8871b8965ede4	9	5	11	0.8181818181818182	0.45454545454545453
4034	c09f006fc1ed45361310b19c235dbf72	14de632b07100527b0ced12fd4eeffb7	0	0	0		
4035	c09f006fc1ed45361310b19c235dbf72	24e7fa348c6b922fe075358bdabc0b29	0	0	0		
4036	c09f006fc1ed45361310b19c235dbf72	821887f9a002be16b5f79729fae59e01	9	5	11	0.8181818181818182	0.45454545454545453
4037	c09f006fc1ed45361310b19c235dbf72	d1159a16ddc833d8787756a5b90b9141	0	0	0		
4038	c09f006fc1ed45361310b19c235dbf72	3d75035d20b173a867d4bf32c8a58f0b	52	43	72	0.7222222222222222	0.5972222222222222
4039	c09f006fc1ed45361310b19c235dbf72	3d784b11288b827cbd97d6dbcd6602ec	5	9	11	0.45454545454545453	0.8181818181818182
4080	c719eacc4252db10ae57c92a8a8e17d2	ed2c00d1cbd80e8b960a98d5ae0bda44	39	31	49	0.7959183673469388	0.6326530612244898
